"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2012"	"2012"	35	154071	22.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2013"	"2013"	39	152694	25.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2014"	"2014"	31	152033	20.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2015"	"2015"	40	151067	26.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2016"	"2016"	48	151952	31.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2017"	"2017"	42	151110	27.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	"2018"	"2018"	23	150518	15.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"1999"	"1999"	50	284195	17.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2000"	"2000"	52	293082	17.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2001"	"2001"	54	297817	18.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2002"	"2002"	61	302580	20.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2003"	"2003"	51	306910	16.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2004"	"2004"	57	311650	18.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2005"	"2005"	46	316884	14.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2006"	"2006"	44	324318	13.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2007"	"2007"	33	332762	9.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2008"	"2008"	45	344613	13.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2009"	"2009"	58	357994	16.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2010"	"2010"	39	370285	10.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2011"	"2011"	46	372760	12.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2012"	"2012"	36	375339	9.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2013"	"2013"	41	377701	10.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2014"	"2014"	41	379194	10.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2015"	"2015"	52	380015	13.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2016"	"2016"	46	380042	12.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2017"	"2017"	50	381535	13.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-14 years"	"5-14"	"2018"	"2018"	58	382392	15.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"1999"	"1999"	144	241721	59.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2000"	"2000"	150	254478	58.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2001"	"2001"	157	269351	58.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2002"	"2002"	167	281076	59.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2003"	"2003"	171	293820	58.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2004"	"2004"	184	306597	60.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2005"	"2005"	196	318789	61.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2006"	"2006"	186	330217	56.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2007"	"2007"	181	340811	53.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2008"	"2008"	173	350111	49.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2009"	"2009"	202	358886	56.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2010"	"2010"	159	364366	43.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2011"	"2011"	167	368172	45.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2012"	"2012"	177	371232	47.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2013"	"2013"	160	373703	42.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2014"	"2014"	176	375735	46.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2015"	"2015"	177	375603	47.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2016"	"2016"	202	374352	54.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2017"	"2017"	179	372983	48.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-24 years"	"15-24"	"2018"	"2018"	152	371543	40.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"1999"	"1999"	227	212392	106.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2000"	"2000"	186	219400	84.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2001"	"2001"	179	224905	79.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2002"	"2002"	195	232012	84.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2003"	"2003"	199	239569	83.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2004"	"2004"	234	248019	94.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2005"	"2005"	208	257361	80.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2006"	"2006"	216	267587	80.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2007"	"2007"	217	278887	77.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2008"	"2008"	244	291926	83.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2009"	"2009"	250	305210	81.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2010"	"2010"	270	315523	85.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2011"	"2011"	283	321417	88.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2012"	"2012"	321	324867	98.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2013"	"2013"	308	329279	93.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2014"	"2014"	295	335295	88.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2015"	"2015"	356	339972	104.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2016"	"2016"	410	346167	118.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2017"	"2017"	446	353542	126.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-34 years"	"25-34"	"2018"	"2018"	430	358877	119.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"1999"	"1999"	382	226197	168.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2000"	"2000"	406	236235	171.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2001"	"2001"	410	242881	168.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2002"	"2002"	420	247353	169.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2003"	"2003"	460	251650	182.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2004"	"2004"	447	255991	174.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2005"	"2005"	446	260491	171.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2006"	"2006"	468	265808	176.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2007"	"2007"	445	270787	164.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2008"	"2008"	489	275372	177.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2009"	"2009"	479	278857	171.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2010"	"2010"	414	282307	146.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2011"	"2011"	467	283174	164.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2012"	"2012"	463	285449	162.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2013"	"2013"	496	287786	172.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2014"	"2014"	521	291074	179.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2015"	"2015"	502	294511	170.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2016"	"2016"	535	297098	180.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2017"	"2017"	567	301182	188.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-44 years"	"35-44"	"2018"	"2018"	546	305658	178.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"1999"	"1999"	483	161677	298.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2000"	"2000"	496	174095	284.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2001"	"2001"	619	186923	331.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2002"	"2002"	624	195957	318.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2003"	"2003"	722	205538	351.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2004"	"2004"	694	215534	322.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2005"	"2005"	767	226335	338.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2006"	"2006"	738	236827	311.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2007"	"2007"	765	246933	309.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2008"	"2008"	770	256685	300.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2009"	"2009"	924	266667	346.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2010"	"2010"	892	273464	326.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2011"	"2011"	930	276312	336.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2012"	"2012"	912	276700	329.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2013"	"2013"	925	276505	334.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2014"	"2014"	982	277173	354.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2015"	"2015"	983	277510	354.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2016"	"2016"	979	277646	352.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2017"	"2017"	971	277424	350.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-54 years"	"45-54"	"2018"	"2018"	923	276500	333.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"1999"	"1999"	754	88470	852.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2000"	"2000"	734	95067	772.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2001"	"2001"	764	100322	761.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2002"	"2002"	812	108327	749.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2003"	"2003"	906	116131	780.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2004"	"2004"	861	124311	692.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2005"	"2005"	899	133062	675.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2006"	"2006"	932	141901	656.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2007"	"2007"	995	150993	659.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2008"	"2008"	1003	160156	626.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2009"	"2009"	1029	170394	603.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2010"	"2010"	1114	178582	623.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2011"	"2011"	1176	192307	611.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2012"	"2012"	1176	200285	587.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2013"	"2013"	1288	208893	616.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2014"	"2014"	1321	217910	606.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2015"	"2015"	1412	226940	622.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2016"	"2016"	1446	235033	615.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2017"	"2017"	1549	242608	638.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-64 years"	"55-64"	"2018"	"2018"	1552	249267	622.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"1999"	"1999"	1016	50401	2015.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2000"	"2000"	1028	54111	1899.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2001"	"2001"	1041	56433	1844.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2002"	"2002"	1090	58657	1858.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2003"	"2003"	1065	61246	1738.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2004"	"2004"	1104	64055	1723.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2005"	"2005"	1190	67231	1770.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2006"	"2006"	1157	70558	1639.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2007"	"2007"	1179	74169	1589.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2008"	"2008"	1205	78848	1528.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2009"	"2009"	1233	83743	1472.4
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2010"	"2010"	1296	87469	1481.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2011"	"2011"	1286	93453	1376.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2012"	"2012"	1396	100409	1390.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2013"	"2013"	1410	107248	1314.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2014"	"2014"	1567	114498	1368.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2015"	"2015"	1660	122035	1360.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2016"	"2016"	1654	129801	1274.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2017"	"2017"	1738	137585	1263.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-74 years"	"65-74"	"2018"	"2018"	1860	145415	1279.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"1999"	"1999"	1077	25243	4266.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2000"	"2000"	1073	27870	3850.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2001"	"2001"	1163	28897	4024.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2002"	"2002"	1167	30100	3877.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2003"	"2003"	1271	31258	4066.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2004"	"2004"	1229	32443	3788.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2005"	"2005"	1289	33807	3812.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2006"	"2006"	1386	34930	3967.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2007"	"2007"	1332	36424	3656.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2008"	"2008"	1318	37952	3472.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2009"	"2009"	1316	39488	3332.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2010"	"2010"	1387	40892	3391.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2011"	"2011"	1444	43747	3300.8
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2012"	"2012"	1474	45258	3256.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2013"	"2013"	1532	47550	3221.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2014"	"2014"	1620	50208	3226.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2015"	"2015"	1687	52843	3192.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2016"	"2016"	1780	55662	3197.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2017"	"2017"	1845	58651	3145.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-84 years"	"75-84"	"2018"	"2018"	1827	62425	2926.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"1999"	"1999"	890	8365	10639.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2000"	"2000"	881	9662	9118.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2001"	"2001"	910	9784	9300.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2002"	"2002"	935	9887	9456.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2003"	"2003"	1016	10129	10030.6
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2004"	"2004"	979	10392	9420.7
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2005"	"2005"	1070	10972	9752.1
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2006"	"2006"	1085	11526	9413.5
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2007"	"2007"	1104	12059	9155.0
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2008"	"2008"	1144	12677	9024.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2009"	"2009"	1158	13435	8619.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2010"	"2010"	1299	14001	9277.9
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2011"	"2011"	1305	15447	8448.2
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2012"	"2012"	1308	16376	7987.3
	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85+ years"	"85+"	"2013"	"2013"	1403	17519	8008.4
