"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2012"	"2012"	21	1482625	1.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2013"	"2013"	22	1518152	1.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2014"	"2014"	17	1570294	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2015"	"2015"	18	1617462	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2016"	"2016"	23	1629774	1.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2017"	"2017"	19	1686994	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"35-44 years"	"35-44"	"2018"	"2018"	16	1715298	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"1999"	"1999"	19	755299	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2000"	"2000"	16	795532	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2001"	"2001"	18	857595	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2002"	"2002"	12	898578	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2003"	"2003"	13	936958	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2004"	"2004"	21	971122	2.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2005"	"2005"	12	1006433	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2006"	"2006"	22	1043674	2.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2007"	"2007"	14	1079445	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2008"	"2008"	11	1119549	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2009"	"2009"	19	1158533	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2010"	"2010"	14	1182796	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2011"	"2011"	16	1204657	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2012"	"2012"	14	1231863	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2013"	"2013"	12	1263694	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2014"	"2014"	24	1318669	1.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2015"	"2015"	9	1367257	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2016"	"2016"	12	1395329	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2017"	"2017"	15	1454331	Unreliable
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"2018"	"2018"	15	1471582	Unreliable
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"1999"	"1999"	319	2799428	11.4
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2000"	"2000"	309	2831875	10.9
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2001"	"2001"	262	2905778	9.0
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2002"	"2002"	314	2957737	10.6
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2003"	"2003"	307	3011007	10.2
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2004"	"2004"	273	3065345	8.9
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2005"	"2005"	279	3120765	8.9
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2006"	"2006"	302	3171817	9.5
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2007"	"2007"	286	3220985	8.9
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2008"	"2008"	319	3267835	9.8
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2009"	"2009"	276	3304624	8.4
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2010"	"2010"	262	3319205	7.9
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2011"	"2011"	289	3345742	8.6
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2012"	"2012"	280	3366865	8.3
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2013"	"2013"	243	3372635	7.2
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2014"	"2014"	244	3367586	7.2
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2015"	"2015"	267	3342283	8.0
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2016"	"2016"	325	3294240	9.9
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2017"	"2017"	294	3251690	9.0
	"Female"	"F"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2018"	"2018"	326	3201996	10.2
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1999"	"1999"	348	2752016	12.6
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2000"	"2000"	309	2729999	11.3
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2001"	"2001"	308	2693115	11.4
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2002"	"2002"	330	2687193	12.3
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2003"	"2003"	310	2683307	11.6
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2004"	"2004"	274	2701278	10.1
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2005"	"2005"	268	2714103	9.9
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2006"	"2006"	319	2726529	11.7
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2007"	"2007"	273	2748019	9.9
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2008"	"2008"	248	2775106	8.9
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2009"	"2009"	273	2812534	9.7
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2010"	"2010"	265	2839351	9.3
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2011"	"2011"	237	2890354	8.2
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2012"	"2012"	252	2932865	8.6
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2013"	"2013"	268	2981135	9.0
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2014"	"2014"	245	3055628	8.0
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2015"	"2015"	286	3127225	9.1
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2016"	"2016"	336	3206458	10.5
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2017"	"2017"	331	3293098	10.1
	"Female"	"F"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2018"	"2018"	383	3360161	11.4
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1999"	"1999"	324	2928024	11.1
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2000"	"2000"	329	2947420	11.2
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2001"	"2001"	345	2967308	11.6
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2002"	"2002"	311	2954869	10.5
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2003"	"2003"	252	2939713	8.6
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2004"	"2004"	270	2918480	9.3
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2005"	"2005"	273	2903121	9.4
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2006"	"2006"	273	2900185	9.4
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2007"	"2007"	263	2885371	9.1
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2008"	"2008"	197	2858721	6.9
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2009"	"2009"	180	2817340	6.4
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2010"	"2010"	174	2788664	6.2
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2011"	"2011"	175	2754761	6.4
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2012"	"2012"	169	2754386	6.1
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2013"	"2013"	168	2756591	6.1
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2014"	"2014"	162	2780848	5.8
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2015"	"2015"	169	2800164	6.0
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2016"	"2016"	195	2797793	7.0
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2017"	"2017"	201	2826613	7.1
	"Female"	"F"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2018"	"2018"	227	2849171	8.0
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1999"	"1999"	126	2123125	5.9
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2000"	"2000"	115	2206359	5.2
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2001"	"2001"	134	2338690	5.7
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2002"	"2002"	136	2427025	5.6
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2003"	"2003"	152	2508152	6.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2004"	"2004"	157	2583955	6.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2005"	"2005"	158	2659853	5.9
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2006"	"2006"	167	2725618	6.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2007"	"2007"	175	2788991	6.3
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2008"	"2008"	126	2847158	4.4
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2009"	"2009"	148	2896554	5.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2010"	"2010"	136	2925567	4.6
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2011"	"2011"	153	2929318	5.2
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2012"	"2012"	151	2913712	5.2
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2013"	"2013"	162	2896386	5.6
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2014"	"2014"	132	2875907	4.6
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2015"	"2015"	129	2863655	4.5
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2016"	"2016"	143	2854999	5.0
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2017"	"2017"	118	2845566	4.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2018"	"2018"	164	2811658	5.8
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"1999"	"1999"	317	12112545	2.6
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2000"	"2000"	285	12183374	2.3
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2001"	"2001"	304	12410190	2.4
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2002"	"2002"	270	12531301	2.2
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2003"	"2003"	241	12623903	1.9
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2004"	"2004"	289	12691493	2.3
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2005"	"2005"	253	12719326	2.0
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2006"	"2006"	256	12699782	2.0
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2007"	"2007"	277	12665950	2.2
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2008"	"2008"	225	12603043	1.8
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2009"	"2009"	217	12521165	1.7
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2010"	"2010"	219	12426457	1.8
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2011"	"2011"	204	12346159	1.7
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2012"	"2012"	206	12286437	1.7
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2013"	"2013"	188	12194196	1.5
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2014"	"2014"	160	12082995	1.3
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2015"	"2015"	198	11935747	1.7
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2016"	"2016"	217	11763770	1.8
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2017"	"2017"	224	11586708	1.9
	"Female"	"F"	"White"	"2106-3"	"15-24 years"	"15-24"	"2018"	"2018"	193	11464424	1.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1999"	"1999"	377	13048454	2.9
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2000"	"2000"	346	12777534	2.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2001"	"2001"	355	12410000	2.9
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2002"	"2002"	315	12199475	2.6
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2003"	"2003"	305	12041971	2.5
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2004"	"2004"	303	11905261	2.5
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2005"	"2005"	308	11779944	2.6
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2006"	"2006"	264	11702904	2.3
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2007"	"2007"	299	11712593	2.6
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2008"	"2008"	297	11797766	2.5
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2009"	"2009"	300	11903782	2.5
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2010"	"2010"	283	11972057	2.4
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2011"	"2011"	285	12154021	2.3
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2012"	"2012"	293	12253990	2.4
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2013"	"2013"	263	12357957	2.1
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2014"	"2014"	304	12460150	2.4
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2015"	"2015"	323	12550969	2.6
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2016"	"2016"	327	12632689	2.6
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2017"	"2017"	343	12644541	2.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"2018"	"2018"	317	12626506	2.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1999"	"1999"	444	16199105	2.7
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2000"	"2000"	431	16089038	2.7
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2001"	"2001"	448	15825658	2.8
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2002"	"2002"	393	15497239	2.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2003"	"2003"	396	15133629	2.6
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2004"	"2004"	369	14817415	2.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2005"	"2005"	387	14529936	2.7
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2006"	"2006"	336	14229546	2.4
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2007"	"2007"	361	13860838	2.6
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2008"	"2008"	335	13436428	2.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2009"	"2009"	324	12997405	2.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2010"	"2010"	298	12718235	2.3
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2011"	"2011"	272	12388507	2.2
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2012"	"2012"	280	12209836	2.3
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2013"	"2013"	274	12072552	2.3
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2014"	"2014"	248	11927012	2.1
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2015"	"2015"	266	11806142	2.3
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2016"	"2016"	327	11695817	2.8
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2017"	"2017"	323	11700616	2.8
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"2018"	"2018"	285	11786558	2.4
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1999"	"1999"	232	14112467	1.6
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2000"	"2000"	271	14446309	1.9
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2001"	"2001"	268	14981593	1.8
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2002"	"2002"	310	15057598	2.1
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2003"	"2003"	299	15250861	2.0
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2004"	"2004"	282	15435849	1.8
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2005"	"2005"	252	15632708	1.6
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2006"	"2006"	314	15803164	2.0
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"2007"	"2007"	316	15902406	2.0
